company,report_type,year,pdf_filename,page_number,page_label,section_title,word_count,char_count,pdf_path,final_url
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,90,90,Having a Positive Impact for Stakeholders,91,597,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,91,91,Having a Positive Impact for Stakeholders,491,3239,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,92,92,Upholding Human Rights,481,3202,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,93,93,More than 450,667,4515,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,94,94,Promoting Fiscal Transparency and Fighting Corruption,577,3744,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,95,95,Engaging with Our Stakeholders,547,3725,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,96,96,Dialogue with Investors,467,3180,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,97,97,Share Value with Our Host Communities,470,3110,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,98,98,FOCUS,558,3715,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,99,99,FOCUS,512,3300,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,100,100,Making a Commitment to Young People,501,3274,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,101,101,Accessible and Aﬀordable Energy for All,473,3132,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,102,102,Working Alongside Our Suppliers,374,2560,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,103,103,FOCUS,262,1886,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,104,104,Performance Indicators,57,384,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,105,105,Key Performance Indicators,642,4363,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,106,106,Key Performance Indicators,435,2283,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,107,107,Key Performance Indicators,330,2060,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,108,108,Key Performance Indicators,796,3105,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,109,109,Key Performance Indicators,1241,7250,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,110,110,Key Performance Indicators,588,3424,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,111,111,Key Performance Indicators,401,2397,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,112,112,Key Performance Indicators,704,4221,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,113,113,Key Performance Indicators,330,1946,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,114,114,The Carbon Capture and Storage Projects,343,2138,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,115,115,The Carbon Capture and Storage Projects,352,2270,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,116,116,Glossary,271,1942,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,117,117,Glossary,555,3710,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,118,118,Glossary,498,3314,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,119,119,Glossary,744,4890,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,120,120,Glossary,597,4050,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,121,121,Glossary,450,3029,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,122,122,Value Chain,68,550,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,123,123,Value Chain,1634,11296,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
TotalEnergies,sustainability_statement,2026,totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,124,124,Value Chain,249,1992,data/raw_pdfs/totalenergies/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf,https://totalenergies.com/system/files/documents/totalenergies_sustainability-climate-2026-progress-report_2026_en.pdf
